passport,destination,type,days,confidence
BI,BF,e-visa,,high
BI,BG,visa-required,,high
BI,BH,e-visa,,high
BI,BJ,visa-free,90,high
BI,BN,visa-required,,high
BI,BO,visa-on-arrival,90,disputed
BI,BR,visa-required,,high
BI,BS,e-visa,,high
BI,BT,e-visa,90,high
BI,BW,e-visa,90,high
BI,BY,visa-required,,high
BI,BZ,visa-required,,high
BI,CA,visa-required,,high
BI,CD,visa-free,,high
BI,CF,visa-free,90,high
BI,CG,visa-required,,high
BI,CH,visa-required,,high
BI,CI,e-visa,,disputed
BI,CL,visa-required,,high
BI,CM,e-visa,,high
BI,CN,visa-required,,high
BI,CO,e-visa,,high
BI,CR,visa-required,,high
BI,CU,e-visa,,high
BI,CV,visa-on-arrival,45,high
BI,CY,visa-required,,high
BI,CZ,visa-required,,high
BI,DE,visa-required,,high
BI,DJ,e-visa,31,disputed
BI,DK,visa-required,,high
BI,DM,visa-free,21,high
BI,DO,visa-required,,high
BI,DZ,visa-required,,high
BI,EC,visa-free,90,high
BI,EE,visa-required,,high
BI,EG,visa-required,,high
BI,ER,visa-required,,high
BI,ES,visa-required,,high
BI,ET,visa-on-arrival,90,high
BI,FI,visa-required,,high
BI,FJ,visa-required,,high
BI,FM,visa-free,30,high
BI,FR,visa-required,,high
BI,GA,e-visa,90,high
BI,GB,visa-required,,high
BI,GD,visa-required,,high
BI,GE,e-visa,,high
BI,GH,visa-on-arrival,30,high
BI,GM,visa-free,90,high
BI,GN,e-visa,,high
BI,GQ,e-visa,,high
BI,GR,visa-required,,high
BI,GT,visa-required,,high
BI,GW,visa-on-arrival,90,high
BI,GY,visa-required,,disputed
BI,HK,e-visa,,high
BI,HN,visa-required,,high
BI,HR,visa-required,,high
BI,HT,visa-free,90,high
BI,HU,visa-required,,high
BI,ID,visa-required,,disputed
BI,IE,visa-required,,high
BI,IL,visa-required,,disputed
BI,IN,e-visa,60,high
BI,IQ,e-visa,,high
BI,IR,visa-on-arrival,30,high
BI,IS,visa-required,,high
BI,IT,visa-required,,high
BI,JM,visa-required,,high
BI,JO,visa-required,,high
BI,JP,visa-required,,high
BI,KE,visa-free,90,high
BI,KG,e-visa,,high
BI,KH,visa-on-arrival,30,high
BI,KI,visa-required,,high
BI,KM,visa-on-arrival,,high
BI,KN,e-visa,,high
BI,KP,visa-required,,high
BI,KR,visa-required,,disputed
BI,KW,visa-required,,high
BI,KZ,e-visa,,high
BI,LA,visa-required,,high
BI,LB,visa-required,,high
BI,LC,visa-on-arrival,,high
BI,LI,visa-required,,high
BI,LK,e-visa,30,disputed
BI,LR,e-visa,,high
BI,LS,e-visa,,disputed
BI,LT,visa-required,,high
BI,LU,visa-required,,high
BI,LV,visa-required,,high
BI,LY,e-visa,,high
BI,MA,visa-required,,high
BI,MC,visa-required,,high
BI,MD,e-visa,,high
BI,ME,visa-required,,high
BI,MG,visa-required,,high
BI,MH,visa-required,,high
BI,MK,visa-required,,high
BI,ML,visa-required,,high
BI,MM,visa-required,,high
BI,MN,e-visa,30,high
BI,MO,visa-on-arrival,,high
BI,MR,e-visa,,high
BI,MT,visa-required,,high
BI,MU,visa-free,90,high
BI,MV,visa-on-arrival,30,high
BI,MW,e-visa,90,high
BI,MX,visa-required,,high
BI,MY,e-visa,14,high
BI,MZ,visa-on-arrival,30,high
BI,NA,visa-on-arrival,,high
BI,NE,visa-required,,high
BI,NG,e-visa,,high
BI,NI,visa-on-arrival,30,high
BI,NL,visa-required,,high
BI,NO,visa-required,,high
BI,NP,visa-on-arrival,90,high
BI,NR,visa-required,,high
BI,NZ,visa-required,,high
BI,OM,e-visa,,high
BI,PA,visa-required,,high
BI,PE,visa-required,,high
BI,PG,e-visa,,high
BI,PH,visa-free,30,high
BI,PK,e-visa,,high
BI,PL,visa-required,,high
BI,PS,visa-free,,disputed
BI,PT,visa-required,,high
BI,PW,visa-on-arrival,30,high
BI,PY,visa-required,,high
BI,QA,e-visa,,high
BI,RO,visa-required,,high
BI,RS,visa-required,,high
BI,RU,visa-required,,high
BI,RW,visa-free,180,high
BI,SA,visa-required,,disputed
BI,SB,visa-required,,high
BI,SC,visa-free,90,medium
BI,SD,visa-required,,high
BI,SE,visa-required,,high
BI,SG,visa-free,30,high
BI,SI,visa-required,,high
BI,SK,visa-required,,high
BI,SL,e-visa,,disputed
BI,SM,visa-required,,high
BI,SN,visa-on-arrival,90,high
BI,SO,e-visa,30,disputed
BI,SR,e-visa,,disputed
BI,SS,e-visa,,disputed
BI,ST,e-visa,,high
BI,SV,e-visa,,high
BI,SY,e-visa,,high
BI,SZ,visa-required,,high
BI,TD,visa-required,,disputed
BI,TG,e-visa,15,high
BI,TH,e-visa,,high
BI,TJ,e-visa,,high
BI,TL,visa-on-arrival,30,high
BI,TM,visa-required,,high
BI,TN,visa-required,,high
BI,TO,visa-required,,high
BI,TR,visa-required,,high
BI,TT,visa-required,,high
BI,TV,visa-on-arrival,30,high
BI,TW,visa-required,,high
BI,TZ,visa-free,90,high
BI,UA,visa-required,,high
BI,UG,visa-free,90,high
BI,US,visa-required,,medium
BI,UY,visa-required,,high
BI,UZ,visa-required,,high
BI,VA,visa-required,,high
BI,VC,visa-free,30,high
BI,VE,visa-required,,high
BI,VN,e-visa,30,high
BI,VU,visa-required,,disputed
BI,WS,visa-free,60,disputed
BI,XK,visa-required,,high
BI,YE,visa-required,,high
BI,ZA,visa-required,,high
BI,ZM,visa-on-arrival,,high
BI,ZW,visa-on-arrival,,high
BJ,AD,visa-required,,high
BJ,AE,e-visa,,high
BJ,AF,e-visa,,disputed
BJ,AG,e-visa,,high
BJ,AL,e-visa,,high
BJ,AM,visa-required,,high
BJ,AO,visa-required,,high
BJ,AR,visa-required,,high
BJ,AT,visa-required,,high
BJ,AU,e-visa,,medium
BJ,AZ,visa-required,,high
BJ,BA,visa-required,,high
BJ,BB,visa-free,90,high
BJ,BD,visa-on-arrival,30,high
BJ,BE,visa-required,,high
BJ,BF,visa-free,,high
BJ,BG,visa-required,,high
BJ,BH,e-visa,14,high
BJ,BI,visa-on-arrival,,high
BJ,BN,visa-required,,high
BJ,BO,visa-on-arrival,90,disputed
BJ,BR,visa-required,,high
BJ,BS,visa-free,90,high
BJ,BT,e-visa,90,high
BJ,BW,e-visa,,high
BJ,BY,visa-required,,high
BJ,BZ,visa-required,,high
BJ,CA,visa-required,,high
BJ,CD,e-visa,90,high
BJ,CF,visa-free,90,high
BJ,CG,visa-on-arrival,,high
BJ,CH,visa-required,,high
BJ,CI,visa-free,90,high
BJ,CL,visa-required,,high
BJ,CM,e-visa,,high
BJ,CN,visa-required,,high
BJ,CO,e-visa,,high
BJ,CR,visa-required,,high
BJ,CU,visa-free,90,high
BJ,CV,visa-free,,high
BJ,CY,visa-required,,high
BJ,CZ,visa-required,,high
BJ,DE,visa-required,,high
BJ,DJ,e-visa,31,disputed
BJ,DK,visa-required,,high
BJ,DM,visa-free,90,high
BJ,DO,visa-required,,high
BJ,DZ,visa-required,,high
BJ,EC,visa-free,90,high
BJ,EE,visa-required,,high
BJ,EG,visa-required,,high
BJ,ER,visa-required,,high
BJ,ES,visa-required,,high
BJ,ET,visa-on-arrival,90,high
BJ,FI,visa-required,,high
BJ,FJ,visa-required,,high
BJ,FM,visa-free,30,high
BJ,FR,visa-required,,high
BJ,GA,e-visa,,high
BJ,GB,visa-required,,high
BJ,GD,visa-free,90,disputed
BJ,GE,e-visa,30,high
BJ,GH,visa-free,90,high
BJ,GM,visa-free,90,high
BJ,GN,visa-free,,high
BJ,GQ,e-visa,,high
BJ,GR,visa-required,,high
BJ,GT,visa-required,,high
BJ,GW,visa-free,,high
BJ,GY,visa-required,,disputed
BJ,HK,visa-free,14,high
BJ,HN,visa-required,,high
BJ,HR,visa-required,,high
BJ,HT,visa-free,90,high
BJ,HU,visa-required,,high
BJ,ID,visa-required,,disputed
BJ,IE,visa-required,,high
BJ,IL,visa-required,,disputed
BJ,IN,e-visa,60,high
BJ,IQ,e-visa,30,high
BJ,IR,visa-on-arrival,30,high
BJ,IS,visa-required,,high
BJ,IT,visa-required,,high
BJ,JM,visa-required,,high
BJ,JO,visa-required,,high
BJ,JP,visa-required,,high
BJ,KE,visa-free,60,high
BJ,KG,e-visa,,high
BJ,KH,visa-on-arrival,30,high
BJ,KI,visa-required,,high
BJ,KM,visa-on-arrival,45,high
BJ,KN,e-visa,,high
BJ,KP,visa-required,,high
BJ,KR,visa-required,,disputed
BJ,KW,visa-required,,high
BJ,KZ,e-visa,,high
BJ,LA,visa-on-arrival,30,high
BJ,LB,visa-required,,high
BJ,LC,visa-on-arrival,,high
BJ,LI,visa-required,,high
BJ,LK,eta,30,disputed
BJ,LR,visa-free,,high
BJ,LS,e-visa,,disputed
BJ,LT,visa-required,,high
BJ,LU,visa-required,,high
BJ,LV,visa-required,,high
BJ,LY,visa-free,90,disputed
BJ,MA,visa-required,,disputed
BJ,MC,visa-required,,high
BJ,MD,e-visa,,high
BJ,ME,visa-required,,high
BJ,MG,visa-on-arrival,90,high
BJ,MH,visa-required,,high
BJ,MK,visa-required,,high
BJ,ML,visa-free,,high
BJ,MM,visa-required,,high
BJ,MN,e-visa,,high
BJ,MO,visa-on-arrival,,high
BJ,MR,e-visa,,high
BJ,MT,visa-required,,high
BJ,MU,visa-free,90,high
BJ,MV,visa-on-arrival,30,high
BJ,MW,visa-on-arrival,30,high
BJ,MX,visa-required,,high
BJ,MY,visa-free,30,high
BJ,MZ,visa-on-arrival,30,high
BJ,NA,visa-on-arrival,,high
BJ,NE,visa-free,,high
BJ,NG,visa-free,,high
BJ,NI,visa-on-arrival,90,high
BJ,NL,visa-required,,high
BJ,NO,visa-required,,high
BJ,NP,visa-on-arrival,90,high
BJ,NR,visa-required,,high
BJ,NZ,visa-required,,high
BJ,OM,e-visa,,high
BJ,PA,visa-required,,high
BJ,PE,visa-required,,high
BJ,PG,e-visa,60,high
BJ,PH,visa-free,30,high
BJ,PK,e-visa,,high
BJ,PL,visa-required,,high
BJ,PS,visa-free,,disputed
BJ,PT,visa-required,,high
BJ,PW,visa-on-arrival,30,high
BJ,PY,visa-required,,high
BJ,QA,e-visa,,high
BJ,RO,visa-required,,high
BJ,RS,visa-required,,high
BJ,RU,visa-required,,high
BJ,RW,visa-free,90,high
BJ,SA,visa-required,,disputed
BJ,SB,visa-required,,high
BJ,SC,visa-free,90,medium
BJ,SD,visa-required,,high
BJ,SE,visa-required,,high
BJ,SG,visa-free,30,high
BJ,SI,visa-required,,high
BJ,SK,visa-required,,high
BJ,SL,visa-free,,high
BJ,SM,visa-required,,high
BJ,SN,visa-free,90,high
BJ,SO,e-visa,30,high
BJ,SR,e-visa,,disputed
BJ,SS,e-visa,,high
BJ,ST,e-visa,,high
BJ,SV,e-visa,,high
BJ,SY,e-visa,,high
BJ,SZ,visa-required,,high
BJ,TD,visa-free,90,high
BJ,TG,visa-free,,high
BJ,TH,e-visa,,high
BJ,TJ,e-visa,45,high
BJ,TL,visa-on-arrival,30,high
BJ,TM,visa-required,,high
BJ,TN,visa-free,90,high
BJ,TO,visa-required,,high
BJ,TR,visa-required,,high
BJ,TT,visa-required,,high
BJ,TV,visa-on-arrival,30,high
BJ,TW,visa-required,,high
BJ,TZ,visa-on-arrival,,high
BJ,UA,visa-required,,high
BJ,UG,visa-on-arrival,,disputed
BJ,US,visa-required,,high
BJ,UY,visa-required,,high
BJ,UZ,visa-required,,high
BJ,VA,visa-required,,high
BJ,VC,visa-free,30,high
BJ,VE,visa-required,,high
BJ,VN,e-visa,90,high
BJ,VU,visa-required,,disputed
BJ,WS,visa-free,60,disputed
BJ,XK,visa-required,,high
BJ,YE,visa-required,,high
BJ,ZA,visa-free,30,high
BJ,ZM,e-visa,90,high
BJ,ZW,e-visa,90,high
BN,AD,visa-free,90,high
BN,AE,visa-free,30,high
BN,AF,e-visa,30,disputed
BN,AG,visa-free,30,high
BN,AL,visa-free,90,high
BN,AM,e-visa,120,high
BN,AO,e-visa,,disputed
BN,AR,visa-required,,high
BN,AT,visa-free,90,high
BN,AU,eta,,medium
BN,AZ,e-visa,30,high
BN,BA,visa-free,90,high
BN,BB,visa-free,180,high
BN,BD,visa-required,,high
BN,BE,visa-free,90,high
BN,BF,e-visa,,high
BN,BG,visa-free,90,high
BN,BH,visa-on-arrival,14,high
BN,BI,visa-on-arrival,30,high
BN,BJ,e-visa,30,high
BN,BO,e-visa,30,high
BN,BR,visa-required,,high
BN,BS,visa-free,90,high
BN,BT,e-visa,90,high
BN,BW,visa-free,90,high
BN,BY,visa-required,,high
BN,BZ,visa-free,,high
BN,CA,eta,180,high
BN,CD,e-visa,7,high
BN,CF,visa-required,,high
BN,CG,visa-required,,high
BN,CH,visa-free,90,high
BN,CI,e-visa,90,disputed
BN,CL,visa-required,,high
BN,CM,e-visa,,high
BN,CN,visa-free,30,high
BN,CO,visa-free,90,high
BN,CR,visa-free,90,high
BN,CU,e-visa,90,high
BN,CV,visa-on-arrival,30,high
BN,CY,visa-free,90,high
BN,CZ,visa-free,90,high
BN,DE,visa-free,90,high
BN,DJ,e-visa,90,disputed
BN,DK,visa-free,90,high
BN,DM,visa-free,180,high
BN,DO,visa-free,30,high
BN,DZ,visa-required,,high
BN,EC,visa-free,90,high
BN,EE,visa-free,90,high
BN,EG,visa-on-arrival,30,high
BN,ER,visa-required,,high
BN,ES,visa-free,90,high
BN,ET,e-visa,90,high
BN,FI,visa-free,90,high
BN,FJ,visa-free,120,high
BN,FM,visa-free,30,high
BN,FR,visa-free,90,high
BN,GA,e-visa,90,high
BN,GB,eta,180,high
BN,GD,visa-free,90,high
BN,GE,visa-free,365,high
BN,GH,visa-required,,high
BN,GM,visa-free,90,high
BN,GN,e-visa,90,high
BN,GQ,e-visa,,high
BN,GR,visa-free,90,high
BN,GT,visa-free,90,high
BN,GW,visa-on-arrival,90,high
BN,GY,e-visa,,high
BN,HK,visa-free,90,high
BN,HN,visa-free,90,high
BN,HR,visa-free,90,high
BN,HT,visa-free,90,high
BN,HU,visa-free,90,high
BN,ID,visa-free,30,high
BN,IE,visa-free,90,high
BN,IL,visa-required,,disputed
BN,IN,e-visa,30,high
BN,IQ,e-visa,,high
BN,IR,visa-free,15,high
BN,IS,visa-free,90,high
BN,IT,visa-free,90,high
BN,JM,visa-free,180,high
BN,JO,visa-on-arrival,30,high
BN,JP,visa-free,30,high
BN,KE,eta,90,high
BN,KG,visa-free,60,high
BN,KH,visa-free,14,high
BN,KI,visa-free,90,high
BN,KM,visa-on-arrival,45,high
BN,KN,eta,90,high
BN,KP,visa-required,,high
BN,KR,visa-free,30,medium
BN,KW,visa-on-arrival,90,high
BN,KZ,e-visa,,high
BN,LA,visa-free,14,high
BN,LB,visa-required,,high
BN,LC,visa-free,42,high
BN,LI,visa-free,90,high
BN,LK,eta,60,disputed
BN,LR,visa-required,,disputed
BN,LS,visa-free,90,high
BN,LT,visa-free,90,high
BN,LU,visa-free,90,high
BN,LV,visa-free,90,high
BN,LY,e-visa,,high
BN,MA,visa-required,,high
BN,MC,visa-free,90,high
BN,MD,visa-free,90,high
BN,ME,visa-free,90,high
BN,MG,visa-on-arrival,60,high
BN,MH,visa-on-arrival,90,high
BN,MK,visa-free,90,high
BN,ML,visa-required,,high
BN,MM,visa-free,14,high
BN,MN,e-visa,30,high
BN,MO,visa-free,14,high
BN,MR,e-visa,,high
BN,MT,visa-free,90,high
BN,MU,visa-free,90,high
BN,MV,visa-on-arrival,30,high
BN,MW,visa-free,30,high
BN,MX,visa-required,,high
BN,MY,visa-free,30,high
BN,MZ,visa-on-arrival,30,high
BN,NA,visa-required,,disputed
BN,NE,visa-required,,high
BN,NG,e-visa,90,high
BN,NI,visa-free,90,high
BN,NL,visa-free,90,high
BN,NO,visa-free,90,high
BN,NP,visa-on-arrival,90,high
BN,NR,visa-required,,high
BN,NZ,eta,,medium
BN,OM,visa-free,14,high
BN,PA,visa-free,90,high
BN,PE,visa-free,183,high
BN,PG,e-visa,60,disputed
BN,PH,visa-free,30,high
BN,PK,eta,30,disputed
BN,PL,visa-free,90,high
BN,PS,visa-free,,high
BN,PT,visa-free,90,high
BN,PW,visa-on-arrival,30,high
BN,PY,visa-required,,high
BN,QA,visa-free,30,disputed
BN,RO,visa-free,90,high
BN,RS,e-visa,,disputed
BN,RU,visa-free,14,high
BN,RW,visa-free,30,high
BN,SA,visa-on-arrival,90,high
BN,SB,visa-on-arrival,,medium
BN,SC,visa-free,90,medium
BN,SD,visa-required,,high
BN,SE,visa-free,90,high
BN,SG,visa-free,30,high
BN,SI,visa-free,90,high
BN,SK,visa-free,90,high
BN,SL,visa-on-arrival,30,high
BN,SM,visa-free,90,high
BN,SN,visa-on-arrival,90,high
BN,SO,e-visa,30,high
BN,SR,visa-free,90,high
BN,SS,e-visa,,high
BN,ST,e-visa,,high
BN,SV,visa-free,180,high
BN,SY,e-visa,,high
BN,SZ,visa-free,30,high
BN,TD,visa-required,,disputed
BN,TG,e-visa,15,high
BN,TH,visa-free,60,high
BN,TJ,visa-free,30,disputed
BN,TL,visa-on-arrival,30,high
BN,TM,visa-required,,high
BN,TN,visa-free,90,high
BN,TO,visa-on-arrival,31,high
BN,TR,visa-free,30,high
BN,TT,visa-free,,high
BN,TV,visa-on-arrival,30,high
BN,TW,visa-free,14,high
BN,TZ,visa-free,90,high
BN,UA,visa-free,30,high
BN,UG,e-visa,90,high
BN,US,eta,,medium
BN,UY,visa-required,,high
BN,UZ,visa-free,30,high
BN,VA,visa-free,90,high
BN,VC,visa-free,30,high
BN,VE,visa-required,,high
BN,VN,visa-free,14,high
BN,VU,visa-free,30,high
BN,WS,visa-free,60,disputed
BN,XK,visa-free,90,high
BN,YE,visa-required,,high
BN,ZA,visa-required,,high
BN,ZM,visa-free,90,high
BN,ZW,visa-on-arrival,30,high
BO,AD,visa-required,,high
BO,AE,visa-required,,disputed
BO,AF,e-visa,30,disputed
BO,AG,e-visa,30,disputed
BO,AL,e-visa,90,high
BO,AM,e-visa,120,high
BO,AO,e-visa,30,disputed
BO,AR,freedom-of-movement,90,high
BO,AT,visa-required,,high
BO,AU,visa-required,,disputed
BO,AZ,e-visa,30,high
BO,BA,visa-required,,high
BO,BB,visa-free,90,high
BO,BD,visa-on-arrival,30,high
BO,BE,visa-required,,high
BO,BF,e-visa,,high
BO,BG,visa-required,,high
BO,BH,visa-on-arrival,14,high
BO,BI,visa-on-arrival,30,high
BO,BJ,e-visa,30,high
BO,BN,visa-required,,high
BO,BR,freedom-of-movement,90,high
BO,BS,visa-free,90,high
BO,BT,e-visa,90,high
BO,BW,e-visa,90,high
BO,BY,visa-required,,high
BO,BZ,visa-free,30,high
BO,CA,visa-required,,high
BO,CD,e-visa,7,high
BO,CF,visa-required,,high
BO,CG,visa-required,,high
BO,CH,visa-required,,high
BO,CI,e-visa,90,disputed
BO,CL,freedom-of-movement,90,high
BO,CM,e-visa,,high
BO,CN,visa-required,,high
BO,CO,freedom-of-movement,90,high
BO,CR,visa-free,30,high
BO,CU,e-visa,90,high
BO,CV,visa-required,,disputed
BO,CY,visa-required,,high
BO,CZ,visa-required,,high
BO,DE,visa-required,,high
BO,DJ,e-visa,90,disputed
BO,DK,visa-required,,high
BO,DM,visa-free,21,high
BO,DO,visa-free,30,high
BO,DZ,visa-required,,high
BO,EC,freedom-of-movement,90,high
BO,EE,visa-required,,high
BO,EG,visa-on-arrival,30,high
BO,ER,visa-required,,high
BO,ES,visa-required,,high
BO,ET,e-visa,90,high
BO,FI,visa-required,,high
BO,FJ,visa-required,,medium
BO,FM,visa-free,30,high
BO,FR,visa-free,90,disputed
BO,GA,e-visa,90,high
BO,GB,visa-required,,high
BO,GD,visa-required,,high
BO,GE,e-visa,90,high
BO,GH,visa-required,,high
BO,GM,visa-required,,high
BO,GN,e-visa,90,high
BO,GQ,e-visa,,high
BO,GR,visa-required,,high
BO,GT,visa-required,,high
BO,GW,visa-on-arrival,90,high
BO,GY,e-visa,,high
BO,HK,visa-free,30,high
BO,HN,visa-required,,high
BO,HR,visa-required,,high
BO,HT,visa-free,90,high
BO,HU,visa-required,,high
BO,ID,e-visa,60,high
BO,IE,visa-required,,high
BO,IL,visa-required,,disputed
BO,IN,e-visa,30,high
BO,IQ,e-visa,30,high
BO,IR,e-visa,30,disputed
BO,IS,visa-required,,high
BO,IT,visa-required,,high
BO,JM,visa-free,30,high
BO,JO,visa-on-arrival,30,high
BO,JP,visa-required,,high
BO,KE,eta,90,high
BO,KG,e-visa,60,high
BO,KH,visa-on-arrival,30,high
BO,KI,visa-free,90,high
BO,KM,visa-on-arrival,45,high
BO,KN,eta,90,high
BO,KP,visa-required,,high
BO,KR,visa-required,,disputed
BO,KW,visa-required,,high
BO,KZ,visa-required,,disputed
BO,LA,visa-on-arrival,30,high
BO,LB,visa-required,,high
BO,LC,visa-on-arrival,,high
BO,LI,visa-required,,high
BO,LK,eta,30,disputed
BO,LR,e-visa,,medium
BO,LS,visa-required,,high
BO,LT,visa-required,,high
BO,LU,visa-required,,high
BO,LV,visa-required,,high
BO,LY,e-visa,,high
BO,MA,visa-required,,high
BO,MC,visa-required,,high
BO,MD,e-visa,90,high
BO,ME,visa-required,,high
BO,MG,visa-on-arrival,90,high
BO,MH,visa-required,,high
BO,MK,visa-required,,high
BO,ML,visa-required,,high
BO,MM,e-visa,28,high
BO,MN,e-visa,30,high
BO,MO,visa-on-arrival,30,high
BO,MR,e-visa,,high
BO,MT,visa-required,,high
BO,MU,visa-on-arrival,60,high
BO,MV,visa-on-arrival,30,high
BO,MW,visa-on-arrival,30,high
BO,MX,visa-free,180,high
BO,MY,visa-free,30,high
BO,MZ,visa-on-arrival,30,high
BO,NA,e-visa,90,disputed
BO,NE,visa-required,,high
BO,NG,e-visa,30,high
BO,NI,visa-free,90,disputed
BO,NL,visa-required,,high
BO,NO,visa-required,,high
BO,NP,visa-on-arrival,90,high
BO,NR,visa-required,,high
BO,NZ,visa-required,,high
BO,OM,visa-free,14,disputed
BO,PA,visa-free,90,high
BO,PE,freedom-of-movement,90,high
BO,PG,e-visa,60,high
BO,PH,visa-free,30,high
BO,PK,e-visa,90,high
BO,PL,visa-required,,high
BO,PS,visa-required,,disputed
BO,PT,visa-required,,high
BO,PW,visa-on-arrival,30,high
BO,PY,freedom-of-movement,90,high
BO,QA,visa-free,30,disputed
BO,RO,visa-required,,high
BO,RS,e-visa,90,disputed
BO,RU,visa-free,90,high
BO,RW,visa-on-arrival,30,high
BO,SA,visa-required,,disputed
BO,SB,visa-required,,high
BO,SC,visa-free,90,medium
BO,SD,visa-required,,high
BO,SE,visa-required,,high
BO,SG,visa-free,30,high
BO,SI,visa-required,,high
BO,SK,visa-required,,high
BO,SL,visa-on-arrival,30,high
BO,SM,visa-required,,high
BO,SN,visa-required,,high
BO,SO,e-visa,30,high
BO,SR,visa-free,90,high
BO,SS,e-visa,,high
BO,ST,e-visa,,high
BO,SV,visa-free,90,high
BO,SY,e-visa,,high
BO,SZ,visa-required,,high
BO,TD,e-visa,,high
BO,TG,e-visa,15,high
BO,TH,visa-on-arrival,60,high
BO,TJ,e-visa,60,high
BO,TL,visa-on-arrival,30,high
BO,TM,visa-required,,high
BO,TN,visa-required,,high
BO,TO,visa-required,,high
BO,TR,visa-free,90,high
BO,TT,e-visa,90,disputed
BO,TV,visa-on-arrival,30,high
BO,TW,visa-required,,high
BO,TZ,visa-on-arrival,90,high
BO,UA,e-visa,,high
BO,UG,e-visa,90,high
BO,US,visa-required,,high
BO,UY,freedom-of-movement,90,high
BO,UZ,e-visa,30,high
BO,VA,visa-required,,high
BO,VC,visa-free,90,high
BO,VE,visa-free,90,high
BO,VN,e-visa,90,high
BO,VU,visa-required,,disputed
BO,WS,visa-on-arrival,,medium
BO,XK,visa-required,,high
BO,YE,visa-required,,high
BO,ZA,visa-free,30,high
BO,ZM,visa-on-arrival,90,high
BO,ZW,e-visa,30,high
BR,AD,visa-free,90,high
BR,AE,visa-free,90,high
BR,AF,e-visa,30,disputed
BR,AG,visa-free,180,high
BR,AL,visa-free,90,high
BR,AM,visa-free,180,high
BR,AO,visa-free,30,high
BR,AR,freedom-of-movement,90,high
BR,AT,visa-free,90,high
BR,AU,visa-required,,disputed
BR,AZ,e-visa,30,high
BR,BA,visa-free,90,high
BR,BB,visa-free,180,high
BR,BD,visa-required,,high
BR,BE,visa-free,90,high
BR,BF,e-visa,,high
BR,BG,visa-free,90,high
BR,BH,visa-on-arrival,14,high
BR,BI,visa-on-arrival,30,high
BR,BJ,e-visa,30,high
BR,BN,visa-required,,high
BR,BO,freedom-of-movement,90,high
BR,BS,visa-free,90,high
BR,BT,e-visa,90,high
BR,BW,visa-free,90,high
BR,BY,visa-free,90,high
BR,BZ,visa-free,90,high
BR,CA,visa-required,,high
BR,CD,e-visa,7,high
BR,CF,visa-required,,high
BR,CG,visa-required,,high
BR,CH,visa-free,90,high
BR,CI,e-visa,90,disputed
BR,CL,freedom-of-movement,90,high
BR,CM,e-visa,,high
BR,CN,visa-free,30,high
BR,CO,freedom-of-movement,90,high
BR,CR,visa-free,90,high
BR,CU,e-visa,90,high
BR,CV,visa-free,30,high
BR,CY,visa-free,90,high
BR,CZ,visa-free,90,high
BR,DE,visa-free,90,high
BR,DJ,e-visa,90,disputed
